benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,operation,rt,tps,ct,ar,rtP95
micro,60,3,false,1,RC,1,native,16,6250,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,mapValue,0.000503,481.912,26024,0.000000,0.000781
micro,60,3,false,1,RC,1,native,16,6250,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,mapAdd,0.001571,480.622,25954,0.000000,0.001976
micro,60,3,false,1,RC,1,native,16,6250,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,total,0.001036,962.535,51978,0.000000,0.001879
micro,60,3,false,1,RC,1,native,16,6250,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,setGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,setClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,mapValue,0.000513,470.531,25409,0.000000,0.000788
micro,60,3,false,1,RC,1,native,32,3125,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listGetAt,NaN,0.000,0,NaN,NaN
